Dcc, 00:40:49,924 	 INFO  	 Current state: Relaxed 		
Dcc, 00:41:41,928 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 00:41:41,928 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 00:41:41,928 	 DEBUG 	 AC 0: added token -> available tokens: 2 		
Dcc, 00:41:41,928 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 00:41:42,546 	 DEBUG 	 CAM received 		
Dcc, 00:41:42,546 	 INFO  	  		
Dcc, 00:41:42,546 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 1 		
Dcc, 00:41:42,546 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 00:41:42,546 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 0, tokens: 1 		
Dcc, 00:41:42,546 	 DEBUG 	 received own Message, discarding 		
Dcc, 00:41:42,546 	 DEBUG 	 received own Message, discarding 		
