Dcc, 04:26:14,999 	 INFO  	 Current state: Relaxed 		
Dcc, 04:28:47,669 	 DEBUG 	 CAM received 		
Dcc, 04:28:47,669 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:47,669 	 INFO  	  		
Dcc, 04:28:47,670 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:47,769 	 DEBUG 	 CAM received 		
Dcc, 04:28:47,769 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:47,769 	 INFO  	  		
Dcc, 04:28:47,769 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:47,870 	 DEBUG 	 CAM received 		
Dcc, 04:28:47,870 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:47,870 	 INFO  	  		
Dcc, 04:28:47,870 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:47,971 	 DEBUG 	 CAM received 		
Dcc, 04:28:47,971 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:47,971 	 INFO  	  		
Dcc, 04:28:47,971 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:48,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:48,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:48,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:48,071 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,071 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,071 	 INFO  	  		
Dcc, 04:28:48,071 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,172 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,172 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,172 	 INFO  	  		
Dcc, 04:28:48,172 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,273 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,273 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,273 	 INFO  	  		
Dcc, 04:28:48,273 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,373 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,373 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,373 	 INFO  	  		
Dcc, 04:28:48,373 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,473 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,473 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,473 	 INFO  	  		
Dcc, 04:28:48,473 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,575 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,575 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,575 	 INFO  	  		
Dcc, 04:28:48,575 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,675 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,675 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,675 	 INFO  	  		
Dcc, 04:28:48,675 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,776 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,776 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,777 	 INFO  	  		
Dcc, 04:28:48,777 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,878 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,878 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,878 	 INFO  	  		
Dcc, 04:28:48,878 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:48,978 	 DEBUG 	 CAM received 		
Dcc, 04:28:48,978 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:48,978 	 INFO  	  		
Dcc, 04:28:48,979 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:49,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:49,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:49,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:49,003 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 04:28:49,003 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 04:28:49,003 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 04:28:49,003 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 04:28:49,003 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 04:28:49,003 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:28:49,004 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 04:28:49,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:28:49,079 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,079 	 INFO  	  		
Dcc, 04:28:49,079 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,180 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,180 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,180 	 INFO  	  		
Dcc, 04:28:49,180 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,280 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,280 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,280 	 INFO  	  		
Dcc, 04:28:49,280 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,381 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,381 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,381 	 INFO  	  		
Dcc, 04:28:49,381 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,482 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,482 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,482 	 INFO  	  		
Dcc, 04:28:49,482 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,582 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,583 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,583 	 INFO  	  		
Dcc, 04:28:49,583 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,684 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,684 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,684 	 INFO  	  		
Dcc, 04:28:49,684 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,784 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,784 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,784 	 INFO  	  		
Dcc, 04:28:49,784 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,884 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,884 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,884 	 INFO  	  		
Dcc, 04:28:49,884 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:49,985 	 DEBUG 	 CAM received 		
Dcc, 04:28:49,985 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:49,985 	 INFO  	  		
Dcc, 04:28:49,985 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:50,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:50,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:50,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:50,086 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,086 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,086 	 INFO  	  		
Dcc, 04:28:50,086 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,186 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,186 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,186 	 INFO  	  		
Dcc, 04:28:50,186 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,286 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,287 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,287 	 INFO  	  		
Dcc, 04:28:50,287 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,387 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,387 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,387 	 INFO  	  		
Dcc, 04:28:50,387 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,488 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,488 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,488 	 INFO  	  		
Dcc, 04:28:50,488 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,588 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,588 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,588 	 INFO  	  		
Dcc, 04:28:50,588 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,689 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,689 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,689 	 INFO  	  		
Dcc, 04:28:50,689 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,789 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,790 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,790 	 INFO  	  		
Dcc, 04:28:50,790 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,890 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,890 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,890 	 INFO  	  		
Dcc, 04:28:50,890 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:50,990 	 DEBUG 	 CAM received 		
Dcc, 04:28:50,991 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:50,991 	 INFO  	  		
Dcc, 04:28:50,991 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:51,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:51,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:51,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:51,003 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 04:28:51,003 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 04:28:51,003 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 04:28:51,003 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 04:28:51,003 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 04:28:51,003 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:28:51,003 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 04:28:51,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:28:51,091 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,091 	 INFO  	  		
Dcc, 04:28:51,091 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,192 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,192 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,192 	 INFO  	  		
Dcc, 04:28:51,192 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,292 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,292 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,292 	 INFO  	  		
Dcc, 04:28:51,292 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,393 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,393 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,393 	 INFO  	  		
Dcc, 04:28:51,393 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,493 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,494 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,494 	 INFO  	  		
Dcc, 04:28:51,494 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,594 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,595 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,595 	 INFO  	  		
Dcc, 04:28:51,595 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,695 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,695 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,695 	 INFO  	  		
Dcc, 04:28:51,695 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,796 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,796 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,796 	 INFO  	  		
Dcc, 04:28:51,796 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,897 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,897 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,897 	 INFO  	  		
Dcc, 04:28:51,897 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:51,997 	 DEBUG 	 CAM received 		
Dcc, 04:28:51,997 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:51,997 	 INFO  	  		
Dcc, 04:28:51,997 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:52,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:52,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:52,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:52,098 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,098 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,098 	 INFO  	  		
Dcc, 04:28:52,098 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,198 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,198 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,198 	 INFO  	  		
Dcc, 04:28:52,198 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,299 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,299 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,299 	 INFO  	  		
Dcc, 04:28:52,299 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,399 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,399 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,399 	 INFO  	  		
Dcc, 04:28:52,400 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,500 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,500 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,500 	 INFO  	  		
Dcc, 04:28:52,500 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,600 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,601 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,601 	 INFO  	  		
Dcc, 04:28:52,601 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,701 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,701 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,701 	 INFO  	  		
Dcc, 04:28:52,701 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,801 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,802 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,802 	 INFO  	  		
Dcc, 04:28:52,802 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:52,902 	 DEBUG 	 CAM received 		
Dcc, 04:28:52,902 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:52,902 	 INFO  	  		
Dcc, 04:28:52,902 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,002 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,003 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,003 	 INFO  	  		
Dcc, 04:28:53,003 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:53,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:53,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:53,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:53,003 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 04:28:53,003 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 04:28:53,003 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 04:28:53,003 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 04:28:53,003 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 04:28:53,003 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:28:53,003 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 04:28:53,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:28:53,103 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,103 	 INFO  	  		
Dcc, 04:28:53,103 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,204 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,204 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,204 	 INFO  	  		
Dcc, 04:28:53,204 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,304 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,304 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,304 	 INFO  	  		
Dcc, 04:28:53,304 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,405 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,405 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,405 	 INFO  	  		
Dcc, 04:28:53,405 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,505 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,505 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,505 	 INFO  	  		
Dcc, 04:28:53,505 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,606 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,606 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,606 	 INFO  	  		
Dcc, 04:28:53,606 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,707 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,707 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,707 	 INFO  	  		
Dcc, 04:28:53,707 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,808 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,808 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,808 	 INFO  	  		
Dcc, 04:28:53,808 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:53,908 	 DEBUG 	 CAM received 		
Dcc, 04:28:53,909 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:53,909 	 INFO  	  		
Dcc, 04:28:53,909 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:54,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:54,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:54,004 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:54,009 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,009 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,009 	 INFO  	  		
Dcc, 04:28:54,009 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,110 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,110 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,110 	 INFO  	  		
Dcc, 04:28:54,110 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,210 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,210 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,210 	 INFO  	  		
Dcc, 04:28:54,210 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,311 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,311 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,311 	 INFO  	  		
Dcc, 04:28:54,311 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,412 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,412 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,412 	 INFO  	  		
Dcc, 04:28:54,412 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,512 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,512 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,512 	 INFO  	  		
Dcc, 04:28:54,512 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,613 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,613 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,613 	 INFO  	  		
Dcc, 04:28:54,613 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,714 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,714 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,714 	 INFO  	  		
Dcc, 04:28:54,714 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,815 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,815 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,815 	 INFO  	  		
Dcc, 04:28:54,815 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:54,916 	 DEBUG 	 CAM received 		
Dcc, 04:28:54,916 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:54,916 	 INFO  	  		
Dcc, 04:28:54,916 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:55,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:55,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:55,003 	 DEBUG 	 dccInfo sent 		
Dcc, 04:28:55,003 	 DEBUG 	 AC 4: added token -> available tokens: 25 		
Dcc, 04:28:55,003 	 DEBUG 	 AC 6: added token -> available tokens: 25 		
Dcc, 04:28:55,003 	 DEBUG 	 AC 0: added token -> available tokens: 1 		
Dcc, 04:28:55,003 	 INFO  	 HW: sending CAR Packet on Interface lo 		
Dcc, 04:28:55,003 	 INFO  	 AC 0: Sent data 2 to HW -> queue length: 9, tokens: 0 		
Dcc, 04:28:55,003 	 DEBUG 	 AC 1: added token -> available tokens: 25 		
Dcc, 04:28:55,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:28:55,004 	 DEBUG 	 received own Message, discarding 		
Dcc, 04:28:55,016 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,017 	 INFO  	  		
Dcc, 04:28:55,017 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,117 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,117 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,117 	 INFO  	  		
Dcc, 04:28:55,117 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,218 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,218 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,218 	 INFO  	  		
Dcc, 04:28:55,218 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,319 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,319 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,319 	 INFO  	  		
Dcc, 04:28:55,319 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,419 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,419 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,419 	 INFO  	  		
Dcc, 04:28:55,419 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,520 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,520 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,520 	 INFO  	  		
Dcc, 04:28:55,520 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,620 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,620 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,621 	 INFO  	  		
Dcc, 04:28:55,621 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,721 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,722 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,722 	 INFO  	  		
Dcc, 04:28:55,722 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,822 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,823 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,823 	 INFO  	  		
Dcc, 04:28:55,823 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:55,924 	 DEBUG 	 CAM received 		
Dcc, 04:28:55,924 	 INFO  	 flushQueue: message 2 expired 		
Dcc, 04:28:55,924 	 INFO  	  		
Dcc, 04:28:55,924 	 INFO  	 AC 0: received and enqueued CAM 2, queue length: 10 		
Dcc, 04:28:56,003 	 DEBUG 	 dccInfo sent 		
